time,RobotiQ 3-Finger Adaptive Gripper_cmx,RobotiQ 3-Finger Adaptive Gripper_cmy,RobotiQ 3-Finger Adaptive Gripper_cmz,RobotiQ 3-Finger Adaptive Gripper_q[Link 0],RobotiQ 3-Finger Adaptive Gripper_q[Link 1],RobotiQ 3-Finger Adaptive Gripper_q[Link 2],RobotiQ 3-Finger Adaptive Gripper_q[Link 3],RobotiQ 3-Finger Adaptive Gripper_q[Link 4],RobotiQ 3-Finger Adaptive Gripper_q[Link 5],RobotiQ 3-Finger Adaptive Gripper_q[reflex:base],RobotiQ 3-Finger Adaptive Gripper_q[reflex:pad],RobotiQ 3-Finger Adaptive Gripper_q[reflex:swivel_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_pad_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_pad_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:swivel_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_pad_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_pad_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_3],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_3],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_pad_3],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_pad_3],RobotiQ 3-Finger Adaptive Gripper_dq[Link 0],RobotiQ 3-Finger Adaptive Gripper_dq[Link 1],RobotiQ 3-Finger Adaptive Gripper_dq[Link 2],RobotiQ 3-Finger Adaptive Gripper_dq[Link 3],RobotiQ 3-Finger Adaptive Gripper_dq[Link 4],RobotiQ 3-Finger Adaptive Gripper_dq[Link 5],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:base],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:pad],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:swivel_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_pad_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_pad_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:swivel_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_pad_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_pad_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_3],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_3],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_pad_3],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_pad_3],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],spray_bottle_comx,spray_bottle_comy,spray_bottle_comz,spray_bottle_x,spray_bottle_y,spray_bottle_z,spray_bottle_rx,spray_bottle_ry,spray_bottle_rz,spray_bottle_dx,spray_bottle_dy,spray_bottle_dz,spray_bottle_wx,spray_bottle_wy,spray_bottle_wz,cmd_setpoint1,cmd_setpoint2,cmd_setpoint3,cmd_setpoint4,tendon_length1,tendon_length2,tendon_length3
0.0,0.115543990532,0.0363035836876,0.16037127435,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,0.317,0.0,0.317,0.0,0.00825035712171,-0.00258741501229,0.116661646039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882744479495,0.882744479495,0.882744479495,0.0,0.0215,0.0215,0.0215
0.01,0.115514263057,0.0363028522209,0.160034382408,1.16953909217e-10,0.000360475926254,-7.30019118804e-06,1.1509078135e-09,6.59518661905e-10,6.28318530491,0.0,0.0,-3.08593151033e-10,0.00378035495042,6.28318530709,0.0,0.0,-2.20023110842e-10,0.00391133723422,6.28318530712,0.0,0.0,0.00391133718141,6.28318530712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.31843186738e-07,-7.27280552482,0.0364882934626,-2.37771669475e-06,-2.33676958981e-07,4.96125813334e-06,2.81926534858e-10,0.596196450496,4.52158310793e-10,0.594886627658,2.8448354783e-10,0.594886628186,2.84479106938e-10,0.00824993985527,-0.00258759444348,0.116733710261,7.12257069296e-09,-8.84680380602e-10,7.20381703171e-05,1.50723445331e-06,-3.63049063604e-06,-3.28483435749e-07,-0.000143133787147,-0.000304480109742,0.00712109660607,0.00259284546844,-0.00121888192057,5.12364711888e-07,0.872744479495,0.872744479495,0.872744479495,0.0,0.021159225,0.021159225,0.021159225
0.02,0.115442501199,0.0363009264236,0.159469061041,3.09468852691e-10,0.000965390982174,-2.05035497981e-05,3.41424666317e-09,1.28210331241e-09,6.28318530008,0.0,0.0,-9.61146717771e-10,0.0126185762904,6.28318530697,0.0,0.0,-6.84891254821e-10,0.0128905845184,6.28318530705,0.0,0.0,0.0128905845378,6.28318530705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.35644634486e-06,-10.9183935308,0.102486642331,-4.27272763081e-06,-4.2115294002e-07,9.00962526381e-06,8.79346393398e-10,0.824814237096,1.02373665101e-09,0.822094154816,6.44377884385e-10,0.822094154622,6.44377884385e-10,0.00824789483954,-0.00259127459564,0.116802898013,-6.67178485896e-09,-2.57371603678e-08,0.000141163430983,3.28400229423e-05,-2.10417932095e-05,-3.24107221928e-07,-0.000246941482007,-0.000383215968539,0.00675613027465,0.00326225299821,-0.0021022005968,4.6662566776e-07,0.862744479495,0.862744479495,0.862744479495,0.0,0.0208551084113,0.0208565794751,0.0208565794748
0.03,0.115330410392,0.0362975257263,0.158950860142,5.45189066301e-10,0.00151992476309,-3.19693002798e-05,6.11690964547e-09,1.7718582157e-09,6.28318529432,0.0,0.0,-1.73672987103e-09,0.0256876070886,6.28318530688,0.0,0.0,-1.23739685165e-09,0.0260410713642,6.28318530699,0.0,0.0,0.0260410714236,6.28318530699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.53515221899e-06,-12.5761818401,0.159801335997,-5.84843189743e-06,-5.62137648623e-07,1.23942992138e-05,1.5894226489e-09,1.01112392911,1.48865808569e-09,1.00758928636,9.37565580728e-10,1.00758928576,9.37565580728e-10,0.00824497312861,-0.00259497548782,0.116868539842,-2.72184674816e-08,-5.18124783342e-08,0.000206681867825,6.43401741072e-05,-4.59100746344e-05,-3.18345578156e-07,-0.00032837409644,-0.000355381483847,0.0064098590009,0.00302444180489,-0.00279463685646,6.53736954136e-07,0.852744479495,0.852744479495,0.852744479495,0.0,0.0206042648463,0.0206073269514,0.0206073269525
0.04,0.115185846906,0.0362922790718,0.158560548169,8.34731297578e-10,0.00193765403411,-4.22744772292e-05,8.90825191391e-09,2.17366746824e-09,6.28318528835,0.0,0.0,-2.53516851956e-09,0.0422045393224,6.28318530681,0.0,0.0,-1.80616055445e-09,0.0425969728316,6.28318530694,0.0,0.0,0.0425969729381,6.28318530694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.91639661133e-06,-13.2184500148,0.211316892596,-7.24155214338e-06,-6.78289183353e-07,1.54039127143e-05,2.32049899766e-09,1.16295460678,1.86645365829e-09,1.15903027168,1.17631682173e-09,1.15903027062,1.17631682173e-09,0.00824125260186,-0.00259831755239,0.116930816984,-5.43886772755e-08,-7.62855132479e-08,0.000268771883329,9.27783666808e-05,-7.7568861004e-05,-3.10348894709e-07,-0.000407775080913,-0.000316575356996,0.00608126850458,0.00269346450331,-0.0034694511947,8.45814650084e-07,0.842744479495,0.842744479495,0.842744479495,0.0,0.0203998407027,0.0204038339787,0.0204038339798
0.05,0.115014960537,0.0362847948679,0.15829708324,1.17833269055e-09,0.00221968830945,-5.15839236172e-05,1.16521565729e-08,2.51063170253e-09,6.28318528246,0.0,0.0,-3.31807203935e-09,0.0615312913784,6.28318530674,0.0,0.0,-2.36382291519e-09,0.0619331135571,6.28318530691,0.0,0.0,0.0619331137094,6.28318530691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.44421700981e-06,-13.3862588798,0.257856932843,-8.53610963975e-06,-7.76507656657e-07,1.82184983578e-05,3.03746219813e-09,1.28668708622,2.17321272089e-09,1.28266886443,1.37059696925e-09,1.28266886291,1.37059252836e-09,0.00823736457969,-0.00260529668111,0.116995056244,-8.54744906607e-08,-1.32248281914e-07,0.000332893138561,0.000152123677341,-0.000110630091192,-2.89008435086e-07,-0.000330214207515,-0.000915929415229,0.00633122925478,0.00778721930087,-0.00280738971203,1.21491053328e-06,0.832744479495,0.832744479495,0.832744479495,0.0,0.0202332482002,0.0202376992965,0.020237699298
0.06,0.114822875439,0.0362747079368,0.158132637602,1.57085147545e-09,0.00239579696499,-6.010487029e-05,1.43136063002e-08,2.79589240648e-09,6.28318527671,0.0,0.0,-4.0756820141e-09,0.0831478691037,6.2831853067,0.0,0.0,-2.90343571407e-09,0.0835390791709,6.28318530687,0.0,0.0,0.0835390793706,6.28318530687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.07454404457e-06,-13.3610560999,0.300457128227,-9.78090672595e-06,-8.60446542859e-07,2.09436415301e-05,3.73136713786e-09,1.38752130896,2.42197373268e-09,1.38360920829,1.52851065138e-09,1.38360920629,1.52851065138e-09,0.0082340167295,-0.00260894179577,0.117053105273,-1.11972347875e-07,-1.61607406684e-07,0.000390788495251,0.000183116783861,-0.000139099818052,-2.92291640659e-07,-0.000371697746202,0.000144675941394,0.00567215610408,-0.00123046145497,-0.00316050969323,-1.60913117186e-06,0.822744479495,0.822744479495,0.822744479495,0.0,0.020097485749,0.0201020645586,0.0201020645605
0.07,0.114613946222,0.036261701642,0.158036569052,2.0048121779e-09,0.00249876129512,-6.81357475571e-05,1.68984684024e-08,3.03841662941e-09,6.2831852711,0.0,0.0,-4.80970285821e-09,0.10663048404,6.28318530665,0.0,0.0,-3.42621309102e-09,0.106998141895,6.28318530685,0.0,0.0,0.106998142147,6.28318530685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77245240485e-06,-13.2775886316,0.340609187717,-1.10024900461e-05,-9.32407884427e-07,2.36378051529e-05,4.40377440538e-09,1.4696951596,2.6233948347e-09,1.46601858105,1.65669700181e-09,1.46601857853,1.65669700181e-09,0.00823087631183,-0.00260480724765,0.117107809464,-1.37547353899e-07,-1.27837581297e-07,0.000445181250328,0.000147965417934,-0.000165799252208,-2.95585610888e-07,-0.000335378419155,0.000458581883701,0.00532303746749,-0.00389839808066,-0.00285110084689,-4.41680205401e-07,0.812744479495,0.812744479495,0.812744479495,0.0,0.0199868478729,0.0199913303872,0.0199913303897
0.08,0.114391100335,0.0362455173198,0.157983946034,2.47193039061e-09,0.00255525381472,-7.51066637903e-05,1.94246805307e-08,3.24908455696e-09,6.28318526557,0.0,0.0,-5.5251296871e-09,0.131631993279,6.28318530662,0.0,0.0,-3.93572285873e-09,0.131968801511,6.28318530683,0.0,0.0,0.131968801838,6.28318530683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05225947349e-05,-13.1929703216,0.358316152544,-1.22142349111e-05,-1.00058532062e-06,2.63311830415e-05,5.05922723572e-09,1.53668006721,2.78722378511e-09,1.53331198489,1.76131553786e-09,1.53331198162,1.76131997875e-09,0.00822659818542,-0.00260590357112,0.11716135202,-1.09550142241e-07,-1.68236110034e-07,0.000498443652455,0.000157200592833,-0.0002027681331,2.31309641314e-06,-0.00052701564579,-0.000892919541601,0.00545577944856,0.00758619645577,-0.00447738430011,2.57393328908e-06,0.802744479495,0.802744479495,0.802744479495,0.0,0.019896684707,0.0199009251711,0.0199009251742
0.09,0.114156681435,0.0362259498242,0.157957124328,2.96453331246e-09,0.0025841506012,-8.0449683354e-05,2.19101332632e-08,3.43047190654e-09,6.28318526009,0.0,0.0,-6.22684215301e-09,0.15787265683,6.2831853066,0.0,0.0,-4.43544578843e-09,0.158174505403,6.28318530681,0.0,0.0,0.158174505799,6.28318530681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.22817341481e-05,-13.1263075499,0.363977095878,-1.34221553487e-05,-1.06215807986e-06,2.90385229811e-05,5.70217839502e-09,1.5912734317,2.9197000373e-09,1.58825494597,1.84618098586e-09,1.58825494201,1.84618098586e-09,0.00822243890725,-0.00261530718542,0.117214344344,-1.46917013772e-07,-2.52656613686e-07,0.000551353906278,0.000237083084953,-0.00023810039352,2.3245457676e-06,-0.000326766034208,-0.000967798366018,0.00517792880618,0.00822039414781,-0.00277545211958,7.41960594997e-07,0.792744479495,0.792744479495,0.792744479495,0.0,0.0198231896163,0.0198271037728,0.0198271037766
