time,RobotiQ 3-Finger Adaptive Gripper_cmx,RobotiQ 3-Finger Adaptive Gripper_cmy,RobotiQ 3-Finger Adaptive Gripper_cmz,RobotiQ 3-Finger Adaptive Gripper_q[Link 0],RobotiQ 3-Finger Adaptive Gripper_q[Link 1],RobotiQ 3-Finger Adaptive Gripper_q[Link 2],RobotiQ 3-Finger Adaptive Gripper_q[Link 3],RobotiQ 3-Finger Adaptive Gripper_q[Link 4],RobotiQ 3-Finger Adaptive Gripper_q[Link 5],RobotiQ 3-Finger Adaptive Gripper_q[reflex:base],RobotiQ 3-Finger Adaptive Gripper_q[reflex:pad],RobotiQ 3-Finger Adaptive Gripper_q[reflex:swivel_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_pad_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_pad_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:swivel_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_pad_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_pad_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_3],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_3],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_pad_3],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_pad_3],RobotiQ 3-Finger Adaptive Gripper_dq[Link 0],RobotiQ 3-Finger Adaptive Gripper_dq[Link 1],RobotiQ 3-Finger Adaptive Gripper_dq[Link 2],RobotiQ 3-Finger Adaptive Gripper_dq[Link 3],RobotiQ 3-Finger Adaptive Gripper_dq[Link 4],RobotiQ 3-Finger Adaptive Gripper_dq[Link 5],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:base],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:pad],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:swivel_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_pad_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_pad_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:swivel_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_pad_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_pad_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_3],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_3],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_pad_3],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_pad_3],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],spray_bottle_comx,spray_bottle_comy,spray_bottle_comz,spray_bottle_x,spray_bottle_y,spray_bottle_z,spray_bottle_rx,spray_bottle_ry,spray_bottle_rz,spray_bottle_dx,spray_bottle_dy,spray_bottle_dz,spray_bottle_wx,spray_bottle_wy,spray_bottle_wz,cmd_setpoint1,cmd_setpoint2,cmd_setpoint3,cmd_setpoint4,tendon_length1,tendon_length2,tendon_length3
0.0,0.115543990532,0.0363035836876,0.16037127435,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,0.317,0.0,0.317,0.0,0.00825035712171,-0.00258741501229,0.116661646039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882744479495,0.882744479495,0.882744479495,0.0,0.0215,0.0215,0.0215
0.01,0.115514263057,0.0363028522209,0.160034382408,1.16953909217e-10,0.000360475926254,-7.30019118804e-06,1.1509078135e-09,6.59518661905e-10,6.28318530491,0.0,0.0,-3.08593151033e-10,0.00378035495042,6.28318530709,0.0,0.0,-2.20023110842e-10,0.00391133723422,6.28318530712,0.0,0.0,0.00391133718141,6.28318530712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.31843186738e-07,-7.27280552482,0.0364882934626,-2.37771669475e-06,-2.33676958981e-07,4.96125813334e-06,2.81926534858e-10,0.596196450496,4.52158310793e-10,0.594886627658,2.8448354783e-10,0.594886628186,2.84479106938e-10,0.00825033777572,-0.00258737879181,0.116652426044,6.22921852989e-13,5.96606097858e-14,-9.22216642847e-06,-3.10474382062e-07,-1.65835216093e-07,-2.99004418685e-12,-1.47787419396e-05,-3.81930504805e-06,1.7897494708e-05,3.27408228646e-05,-0.000126680931416,2.17721420992e-09,0.872744479495,0.872744479495,0.872744479495,0.0,0.021159225,0.021159225,0.021159225
0.02,0.115442501199,0.0363009264236,0.159469061041,3.09468852691e-10,0.000965390982174,-2.05035497981e-05,3.41424666317e-09,1.28210331241e-09,6.28318530008,0.0,0.0,-9.61146717771e-10,0.0126185762904,6.28318530697,0.0,0.0,-6.84891254821e-10,0.0128905845184,6.28318530705,0.0,0.0,0.0128905845378,6.28318530705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.35644634486e-06,-10.9183935308,0.102486642331,-4.27272763081e-06,-4.2115294002e-07,9.00962526381e-06,8.79346393398e-10,0.824814237096,1.02373665101e-09,0.822094154816,6.44377884385e-10,0.822094154622,6.44377884385e-10,0.00825039050334,-0.00258755310953,0.116652597745,-2.16377263329e-13,-4.84755031255e-13,-9.04287064517e-06,1.18373624358e-06,2.86142736606e-07,-1.63259393127e-11,1.09302927461e-05,1.0434406748e-05,1.73555638288e-05,-8.94423269584e-05,9.36923934461e-05,-9.23430323251e-10,0.862744479495,0.862744479495,0.862744479495,0.0,0.0208551084113,0.0208565794751,0.0208565794748
0.03,0.115330410392,0.0362975257263,0.158950860142,5.45189066301e-10,0.00151992476309,-3.19693002798e-05,6.11690964547e-09,1.7718582157e-09,6.28318529432,0.0,0.0,-1.73672987103e-09,0.0256876070886,6.28318530688,0.0,0.0,-1.23739685165e-09,0.0260410713642,6.28318530699,0.0,0.0,0.0260410714236,6.28318530699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.53515221899e-06,-12.5761818401,0.159801335997,-5.84843189743e-06,-5.62137648623e-07,1.23942992138e-05,1.5894226489e-09,1.01112392911,1.48865808569e-09,1.00758928636,9.37565580728e-10,1.00758928576,9.37565580728e-10,0.00825042070911,-0.00258735641527,0.116652766727,4.15254636232e-13,-7.58884708546e-13,-8.8761151085e-06,-5.02289752084e-07,5.45055148249e-07,-2.00262337638e-11,-5.52363062153e-06,1.84212809382e-05,1.65619776635e-05,-0.000157902490554,-4.73479515729e-05,1.15116102046e-09,0.852744479495,0.852744479495,0.852744479495,0.0,0.0206042648463,0.0206073269514,0.0206073269525
0.04,0.115185846906,0.0362922790718,0.158560548169,8.34731297578e-10,0.00193765403411,-4.22744772292e-05,8.90825191391e-09,2.17366746824e-09,6.28318528835,0.0,0.0,-2.53516851956e-09,0.0422045393224,6.28318530681,0.0,0.0,-1.80616055445e-09,0.0425969728316,6.28318530694,0.0,0.0,0.0425969729381,6.28318530694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.91639661133e-06,-13.2184500148,0.211316892596,-7.24155214338e-06,-6.78289183353e-07,1.54039127143e-05,2.32049899766e-09,1.16295460678,1.86645365829e-09,1.15903027168,1.17631682173e-09,1.15903027062,1.17631682173e-09,0.00825031849685,-0.00258737789874,0.116652925693,6.15041004237e-13,5.39814287021e-13,-8.72390105106e-06,-3.18125857126e-07,-3.31089584111e-07,-8.32775907497e-12,-1.0618018996e-05,-2.11544946758e-05,1.52417076462e-05,0.00018133500178,-9.1013866215e-05,2.39288342302e-09,0.842744479495,0.842744479495,0.842744479495,0.0,0.0203998407027,0.0204038339787,0.0204038339798
0.05,0.115014960537,0.0362847948679,0.15829708324,1.17833269055e-09,0.00221968830945,-5.15839236172e-05,1.16521565729e-08,2.51063170253e-09,6.28318528246,0.0,0.0,-3.31807203935e-09,0.0615312913784,6.28318530674,0.0,0.0,-2.36382291519e-09,0.0619331135571,6.28318530691,0.0,0.0,0.0619331137094,6.28318530691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.44421700981e-06,-13.3862588798,0.257856932843,-8.53610963975e-06,-7.76507656657e-07,1.82184983578e-05,3.03746219813e-09,1.28668708622,2.17321272089e-09,1.28266886443,1.37059696925e-09,1.28266886291,1.37059252836e-09,0.00825038970751,-0.00258760199591,0.116653068573,-2.60364646509e-14,-4.74937363742e-13,-8.57101459026e-06,1.60277983965e-06,2.7931968074e-07,-2.63224603197e-11,9.59166661708e-06,7.52777735728e-06,1.50732182362e-05,-6.45264291014e-05,8.22175627529e-05,2.64431308952e-10,0.832744479495,0.832744479495,0.832744479495,0.0,0.0202332482002,0.0202376992965,0.020237699298
0.06,0.114822875439,0.0362747079368,0.158132637602,1.57085147545e-09,0.00239579696499,-6.010487029e-05,1.43136063002e-08,2.79589240648e-09,6.28318527671,0.0,0.0,-4.0756820141e-09,0.0831478691037,6.2831853067,0.0,0.0,-2.90343571407e-09,0.0835390791709,6.28318530687,0.0,0.0,0.0835390793706,6.28318530687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.07454404457e-06,-13.3610560999,0.300457128227,-9.78090672595e-06,-8.60446542859e-07,2.09436415301e-05,3.73136713786e-09,1.38752130896,2.42197373268e-09,1.38360920829,1.52851065138e-09,1.38360920629,1.52851065138e-09,0.00825045314954,-0.00258744539249,0.116653213113,2.96337607231e-13,-7.59053844085e-13,-8.42546060262e-06,2.60404314829e-07,8.23129252197e-07,-2.97933811749e-11,2.44327585875e-06,1.62716659339e-05,1.44469369134e-05,-0.000139477059271,2.09432224095e-05,5.27863503475e-10,0.822744479495,0.822744479495,0.822744479495,0.0,0.020097485749,0.0201020645586,0.0201020645605
0.07,0.114613946222,0.036261701642,0.158036569052,2.0048121779e-09,0.00249876129512,-6.81357475571e-05,1.68984684024e-08,3.03841662941e-09,6.2831852711,0.0,0.0,-4.80970285821e-09,0.10663048404,6.28318530665,0.0,0.0,-3.42621309102e-09,0.106998141895,6.28318530685,0.0,0.0,0.106998142147,6.28318530685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.77245240485e-06,-13.2775886316,0.340609187717,-1.10024900461e-05,-9.32407884427e-07,2.36378051529e-05,4.40377440538e-09,1.4696951596,2.6233948347e-09,1.46601858105,1.65669700181e-09,1.46601857853,1.65669700181e-09,0.00825041727407,-0.00258731940402,0.116653352874,5.10660957964e-13,-1.53532568603e-13,-8.29103170087e-06,-8.19537779042e-07,5.15609987253e-07,-2.39497176118e-11,-3.92913555333e-06,-2.04751601743e-06,1.3943464006e-05,1.75539209174e-05,-3.36786033233e-05,3.14616042218e-09,0.812744479495,0.812744479495,0.812744479495,0.0,0.0199868478729,0.0199913303872,0.0199913303897
0.08,0.114391100335,0.0362455173198,0.157983946034,2.47193039061e-09,0.00255525381472,-7.51066637903e-05,1.94246805307e-08,3.24908455696e-09,6.28318526557,0.0,0.0,-5.5251296871e-09,0.131631993279,6.28318530662,0.0,0.0,-3.93572285873e-09,0.131968801511,6.28318530683,0.0,0.0,0.131968801838,6.28318530683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05225947349e-05,-13.1929703216,0.358316152544,-1.22142349111e-05,-1.00058532062e-06,2.63311830415e-05,5.05922723572e-09,1.53668006721,2.78722378511e-09,1.53331198489,1.76131553786e-09,1.53331198162,1.76131997875e-09,0.00825030773414,-0.0025873829226,0.116653480417,7.67965552262e-13,6.24041183311e-13,-8.16982652761e-06,-2.7506220842e-07,-4.23346423546e-07,-1.74805401923e-11,-1.00081049337e-05,-2.56577015386e-05,1.22146883206e-05,0.000219933620394,-8.57870438983e-05,9.10641661567e-10,0.802744479495,0.802744479495,0.802744479495,0.0,0.019896684707,0.0199009251711,0.0199009251742
0.09,0.114156681435,0.0362259498242,0.157957124328,2.96453331246e-09,0.0025841506012,-8.0449683354e-05,2.19101332632e-08,3.43047190654e-09,6.28318526009,0.0,0.0,-6.22684215301e-09,0.15787265683,6.2831853066,0.0,0.0,-4.43544578843e-09,0.158174505403,6.28318530681,0.0,0.0,0.158174505799,6.28318530681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.22817341481e-05,-13.1263075499,0.363977095878,-1.34221553487e-05,-1.06215807986e-06,2.90385229811e-05,5.70217839502e-09,1.5912734317,2.9197000373e-09,1.58825494597,1.84618098586e-09,1.58825494201,1.84618098586e-09,0.00825038269717,-0.00258762495487,0.116653595988,1.35625885522e-13,-4.09513568889e-13,-8.04358634091e-06,1.79957943142e-06,2.19227247309e-07,-3.30603698557e-11,1.05136803303e-05,5.14296554879e-06,1.21834007061e-05,-4.40878910614e-05,9.01215804097e-05,-4.64282540666e-09,0.792744479495,0.792744479495,0.792744479495,0.0,0.0198231896163,0.0198271037728,0.0198271037766
